person1_id,person2_id,sentence_id,description,is_true,relation_id,id
147925@46_24,147925@46_28,147925@46,Hillary Rodham Clinton-Bill Clinton,t,147925@46_24-147925@46_28,54853
33100@68_10,33100@68_0,33100@68,Sophie Sacco-Michael Sacco,t,33100@68_10-33100@68_0,61853
132923@1_12,132923@1_6,132923@1,Bill Clinton-Hillary Rodham Clinton,t,132923@1_12-132923@1_6,55647
131574@36_18,131574@36_25,131574@36,Cindy McCain-John McCain,t,131574@36_18-131574@36_25,71972
63397@4_12,63397@4_15,63397@4,George Burns-Gracie Allen,t,63397@4_12-63397@4_15,5624
3720@4_24,3720@4_18,3720@4,Herman Munster-Lily Munster,t,3720@4_24-3720@4_18,44561
135656@6_13,135656@6_22,135656@6,Joel Coen-Frances McDormand,t,135656@6_13-135656@6_22,74985
7968@53_22,7968@53_19,7968@53,Jessica Simpson-Nick Lachey,t,7968@53_22-7968@53_19,61167
23394@54_0,23394@54_10,23394@54,Abraham Lincoln-Mary Todd Lincoln,t,23394@54_0-23394@54_10,29849
61975@10_54,61975@10_51,61975@10,Hillary Rodham Clinton-Bill Clinton,t,61975@10_54-61975@10_51,65282
53339@46_5,53339@46_8,53339@46,Brad Pitt-Jennifer Aniston,t,53339@46_5-53339@46_8,46212
99302@27_14,99302@27_32,99302@27,Asif Ali Zardari-Benazir Bhutto,t,99302@27_14-99302@27_32,66206
50222@15_20,50222@15_8,50222@15,Bill Richardson-Barbara Richardson,t,50222@15_20-50222@15_8,33310
148159@17_28,148159@17_46,148159@17,Barbara Bush-George H. W. Bush,t,148159@17_28-148159@17_46,16031
95833@21_30,95833@21_39,95833@21,Maria Shriver-Arnold Schwarzenegger,t,95833@21_30-95833@21_39,38878
10726@22_11,10726@22_0,10726@22,Richard Burton-Elizabeth Taylor,t,10726@22_11-10726@22_0,27900
8800@18_0,8800@18_11,8800@18,Shulamit Reinharz-Jehuda Reinharz,t,8800@18_0-8800@18_11,27951
68991@41_15,68991@41_23,68991@41,Pamela Anderson-Tommy Lee,t,68991@41_15-68991@41_23,66286
121190@32_44,121190@32_22,121190@32,Barack Obama-Michelle Obama,t,121190@32_44-121190@32_22,39204
77586@40_13,77586@40_17,77586@40,Eddie Van Halen-Valerie Bertinelli,t,77586@40_13-77586@40_17,44940
120127@12_21,120127@12_14,120127@12,Padma Lakshmi-Salman Rushdie,t,120127@12_21-120127@12_14,51227
23801@21_15,23801@21_12,23801@21,Amy Poehler-Will Arnett,t,23801@21_15-23801@21_12,29242
126864@15_32,126864@15_37,126864@15,Bono-Ali Hewson,t,126864@15_32-126864@15_37,54496
135441@22_41,135441@22_19,135441@22,Joel Coen-Frances McDormand,t,135441@22_41-135441@22_19,15835
50222@15_8,50222@15_20,50222@15,Barbara Richardson-Bill Richardson,t,50222@15_8-50222@15_20,33309
83287@8_16,83287@8_10,83287@8,Barack Obama-Michelle Obama,t,83287@8_16-83287@8_10,68319
86601@14_18,86601@14_14,86601@14,John Gregory Dunne-Joan Didion,t,86601@14_18-86601@14_14,69535
22968@18_21,22968@18_24,22968@18,Will Arnett-Amy Poehler,t,22968@18_21-22968@18_24,59718
22174@6_0,22174@6_10,22174@6,Tom Vilsack-Christie Vilsack,t,22174@6_0-22174@6_10,43550
37775@2_18,37775@2_27,37775@2,Bill Clinton-Hillary Rodham Clinton,t,37775@2_18-37775@2_27,5348
22257@43_2,22257@43_12,22257@43,Jonathan Ward-Jamie,t,22257@43_2-22257@43_12,27510
132564@1_21,132564@1_32,132564@1,Asif Ali Zardari-Benazir Bhutto,t,132564@1_21-132564@1_32,56322
73054@4_14,73054@4_17,73054@4,Rizwanur Rahman-Priyanka Todi,t,73054@4_14-73054@4_17,65295
48580@0_14,48580@0_11,48580@0,Katie Holmes-Tom Cruise,t,48580@0_14-48580@0_11,66305
94918@1_21,94918@1_14,94918@1,Nicolas Sarkozy-Carla Bruni,t,94918@1_21-94918@1_14,14584
71720@4_28,71720@4_15,71720@4,George Harrison-Pattie Boyd,t,71720@4_28-71720@4_15,52021
71991@1_8,71991@1_0,71991@1,Mitt Romney-Ann Romney,t,71991@1_8-71991@1_0,49313
114424@12_28,114424@12_35,114424@12,Hillary Rodham Clinton-Bill Clinton,t,114424@12_28-114424@12_35,67060
90690@28_23,90690@28_28,90690@28,Alma Reville-Alfred Hitchcock,t,90690@28_23-90690@28_28,47939
58002@15_11,58002@15_17,58002@15,Maria Shriver-Arnold Schwarzenegger,t,58002@15_11-58002@15_17,7221
12512@16_14,12512@16_25,12512@16,Jessica Simpson-Nick Lachey,t,12512@16_14-12512@16_25,59986
64833@1_33,64833@1_26,64833@1,Kevin Bacon-Kyra Sedgwick,t,64833@1_33-64833@1_26,66393
132401@11_2,132401@11_25,132401@11,Barack Obama-Michelle Obama,t,132401@11_2-132401@11_25,57446
2131@13_26,2131@13_2,2131@13,Hillary Rodham Clinton-Bill Clinton,t,2131@13_26-2131@13_2,4769
83287@8_31,83287@8_47,83287@8,Bill Clinton-Hillary Rodham Clinton,t,83287@8_31-83287@8_47,68320
25919@43_11,25919@43_19,25919@43,Arnold Schwarzenegger-Maria Shriver,t,25919@43_11-25919@43_19,32282
134012@11_1,134012@11_35,134012@11,John McCain-Cindy McCain,t,134012@11_1-134012@11_35,16480
115987@1_2,115987@1_15,115987@1,Hillary Rodham Clinton-Bill Clinton,t,115987@1_2-115987@1_15,35819
17314@1_45,17314@1_18,17314@1,Bill Clinton-Hillary Rodham Clinton,t,17314@1_45-17314@1_18,44739
82377@21_14,82377@21_33,82377@21,Hillary Rodham Clinton-Bill Clinton,t,82377@21_14-82377@21_33,66988
1882@4_15,1882@4_26,1882@4,Bill Clinton-Hillary Rodham Clinton,t,1882@4_15-1882@4_26,44636
22257@43_12,22257@43_2,22257@43,Jamie-Jonathan Ward,t,22257@43_12-22257@43_2,27511
46843@25_27,46843@25_20,46843@25,Hillary Rodham Clinton-Bill Clinton,t,46843@25_27-46843@25_20,45953
44397@9_47,44397@9_53,44397@9,Garry Trudeau-Jane Pauley,t,44397@9_47-44397@9_53,5552
73800@30_17,73800@30_24,73800@30,Bill Clinton-Hillary Rodham Clinton,t,73800@30_17-73800@30_24,35857
40454@10_18,40454@10_41,40454@10,Carmela Soprano-Tony Soprano,t,40454@10_18-40454@10_41,44962
150008@0_3,150008@0_28,150008@0,Bill Clinton-Hillary Rodham Clinton,t,150008@0_3-150008@0_28,39223
3720@4_18,3720@4_24,3720@4,Lily Munster-Herman Munster,t,3720@4_18-3720@4_24,44557
32666@33_11,32666@33_36,32666@33,Alec Baldwin-Kim Basinger,t,32666@33_11-32666@33_36,47152
103377@0_46,103377@0_6,103377@0,Silda Wall Spitzer-Eliot Spitzer,t,103377@0_46-103377@0_6,13215
25021@45_21,25021@45_10,25021@45,Elizabeth Taylor-John Warner,t,25021@45_21-25021@45_10,2054
135658@21_43,135658@21_38,135658@21,Joel Coen-Frances McDormand,t,135658@21_43-135658@21_38,40549
46840@3_8,46840@3_0,46840@3,Hillary Rodham Clinton-Bill Clinton,t,46840@3_8-46840@3_0,6133
38707@20_11,38707@20_5,38707@20,Heather Mills-Paul McCartney,t,38707@20_11-38707@20_5,2015
59766@28_1,59766@28_21,59766@28,Michelle Obama-Barack Obama,t,59766@28_1-59766@28_21,5251
24079@23_3,24079@23_0,24079@23,Richie Aprile-Janice Soprano,t,24079@23_3-24079@23_0,43768
3468@8_3,3468@8_7,3468@8,Laura Bush-George W. Bush,t,3468@8_3-3468@8_7,826
97983@0_7,97983@0_25,97983@0,Michelle Obama-Barack Obama,t,97983@0_7-97983@0_25,49392
68466@40_5,68466@40_12,68466@40,Lynne Cheney-Dick Cheney,t,68466@40_5-68466@40_12,67678
147654@20_10,147654@20_29,147654@20,Hillary Rodham Clinton-Bill Clinton,t,147654@20_10-147654@20_29,58754
27856@44_6,27856@44_2,27856@44,Hillary Rodham Clinton-Bill Clinton,t,27856@44_6-27856@44_2,29563
78038@3_46,78038@3_36,78038@3,Sergey Brin-Anne Wojcicki,t,78038@3_46-78038@3_36,32136
143079@36_37,143079@36_19,143079@36,Robin Wright Penn-Sean Penn,t,143079@36_37-143079@36_19,58335
90852@47_41,90852@47_46,90852@47,Katie Holmes-Tom Cruise,t,90852@47_41-90852@47_46,55209
45467@27_2,45467@27_30,45467@27,Claire Danes-Hugh Dancy,t,45467@27_2-45467@27_30,29855
58388@7_0,58388@7_7,58388@7,Michelle Obama-Barack Obama,t,58388@7_0-58388@7_7,34042
11938@101_30,11938@101_52,11938@101,Sonia Gandhi-Rajiv Gandhi,t,11938@101_30-11938@101_52,1250
93681@30_30,93681@30_2,93681@30,Sophia Bush-Chad Michael Murray,t,93681@30_30-93681@30_2,10698
126687@3_9,126687@3_15,126687@3,Deanna Favre-Brett Favre,t,126687@3_9-126687@3_15,54447
39585@31_33,39585@31_40,39585@31,Anne Wojcicki-Sergey Brin,t,39585@31_33-39585@31_40,32174
143351@31_8,143351@31_21,143351@31,John McCain-Cindy McCain,t,143351@31_8-143351@31_21,55614
83021@4_18,83021@4_35,83021@4,Ho Ching-Lee Hsien Loong,t,83021@4_18-83021@4_35,8293
137770@0_11,137770@0_14,137770@0,Heather Locklear-Tommy Lee,t,137770@0_11-137770@0_14,54471
54369@40_10,54369@40_2,54369@40,Dylan Baker-Becky Ann Baker,t,54369@40_10-54369@40_2,62464
70781@35_16,70781@35_13,70781@35,Amy Madigan-Ed Harris,t,70781@35_16-70781@35_13,66375
43951@14_21,43951@14_18,43951@14,John Cassavetes-Gena Rowlands,t,43951@14_21-43951@14_18,46973
151030@26_17,151030@26_14,151030@26,Julian Beck-Judith Malina,t,151030@26_17-151030@26_14,72343
115861@13_12,115861@13_20,115861@13,Bill Clinton-Hillary Rodham Clinton,t,115861@13_12-115861@13_20,51583
32447@33_6,32447@33_9,32447@33,James Carville-Mary Matalin,t,32447@33_6-32447@33_9,59460
78992@38_5,78992@38_30,78992@38,Tommy Lee-Pamela Anderson,t,78992@38_5-78992@38_30,9359
33683@58_5,33683@58_12,33683@58,Sylvia Plath-Ted Hughes,t,33683@58_5-33683@58_12,6782
104061@0_5,104061@0_16,104061@0,Andrew Ostroy-Adrienne Shelly,t,104061@0_5-104061@0_16,72474
29408@27_23,29408@27_17,29408@27,Dee Dee Myers-Todd Purdum,t,29408@27_23-29408@27_17,59437
9287@13_38,9287@13_52,9287@13,Brigitte Nielsen-Sylvester Stallone,t,9287@13_38-9287@13_52,29715
42692@2_14,42692@2_20,42692@2,Jimmy Carter-Rosalynn Carter,t,42692@2_14-42692@2_20,2740
18963@43_11,18963@43_36,18963@43,Diane Patrick-Deval Patrick,t,18963@43_11-18963@43_36,29823
87691@2_0,87691@2_9,87691@2,Ann Romney-Mitt Romney,t,87691@2_0-87691@2_9,69107
153946@38_121,153946@38_147,153946@38,Abraham Lincoln-Mary Todd Lincoln,t,153946@38_121-153946@38_147,21108
56113@69_8,56113@69_11,56113@69,Steven Spielberg-Kate Capshaw,t,56113@69_8-56113@69_11,5438
151163@31_8,151163@31_47,151163@31,Baz Luhrmann-Catherine Martin,t,151163@31_8-151163@31_47,42447
32582@2_8,32582@2_5,32582@2,Mary Matalin-James Carville,t,32582@2_8-32582@2_5,31
4285@5_28,4285@5_20,4285@5,Anne Morrow Lindbergh-Charles Lindbergh,t,4285@5_28-4285@5_20,27696
18963@36_0,18963@36_7,18963@36,Kitty Dukakis-Michael Dukakis,t,18963@36_0-18963@36_7,45512
81425@9_21,81425@9_24,81425@9,James Carville-Mary Matalin,t,81425@9_21-81425@9_24,49908
142622@35_57,142622@35_40,142622@35,Solomon Mujuru-Joice Mujuru,t,142622@35_57-142622@35_40,56107
149989@0_28,149989@0_3,149989@0,Hillary Rodham Clinton-Bill Clinton,t,149989@0_28-149989@0_3,73285
113498@0_7,113498@0_35,113498@0,Valerie Bertinelli-Eddie Van Halen,t,113498@0_7-113498@0_35,19452
49302@28_49,49302@28_24,49302@28,Joanne Woodward-Paul Newman,t,49302@28_49-49302@28_24,33551
110564@45_24,110564@45_11,110564@45,Claudia Schiffer-Matthew Vaughn,t,110564@45_24-110564@45_11,35315
56590@4_11,56590@4_8,56590@4,Ted Danson-Mary Steenburgen,t,56590@4_11-56590@4_8,47180
118238@11_10,118238@11_1,118238@11,Bill Clinton-Hillary Rodham Clinton,t,118238@11_10-118238@11_1,51573
15996@32_28,15996@32_25,15996@32,Mary Matalin-James Carville,t,15996@32_28-15996@32_25,43279
139168@1_32,139168@1_23,139168@1,Joe Biden-Jill Biden,t,139168@1_32-139168@1_23,57473
38803@4_4,38803@4_39,38803@4,Elisabeth Shue-Davis Guggenheim,t,38803@4_4-38803@4_39,32312
110645@17_10,110645@17_7,110645@17,Heather Mills-Paul McCartney,t,110645@17_10-110645@17_7,68327
45384@25_35,45384@25_31,45384@25,William H. Macy-Felicity Huffman,t,45384@25_35-45384@25_31,65987
23203@20_21,23203@20_18,23203@20,Amy Poehler-Will Arnett,t,23203@20_21-23203@20_18,59859
108437@2_22,108437@2_12,108437@2,Bill Clinton-Hillary Rodham Clinton,t,108437@2_22-108437@2_12,69065
97962@0_19,97962@0_26,97962@0,Spencer Pratt-Heidi Montag,t,97962@0_19-97962@0_26,34980
48613@52_23,48613@52_20,48613@52,Katie Holmes-Tom Cruise,t,48613@52_23-48613@52_20,64471
73290@47_18,73290@47_47,73290@47,Jennifer Jason Leigh-Noah Baumbach,t,73290@47_18-73290@47_47,5724
113942@9_12,113942@9_9,113942@9,Tommy Lee-Pamela Anderson,t,113942@9_12-113942@9_9,68413
33482@30_8,33482@30_3,33482@30,Caroline Kennedy-Edwin Schlossberg,t,33482@30_8-33482@30_3,48758
41614@21_12,41614@21_19,41614@21,Curtis Payne-Ella Payne,t,41614@21_12-41614@21_19,47233
41866@10_12,41866@10_16,41866@10,Joanna Pruess-Bob Lape,t,41866@10_12-41866@10_16,59236
150023@0_28,150023@0_3,150023@0,Hillary Rodham Clinton-Bill Clinton,t,150023@0_28-150023@0_3,18219
1405@2_37,1405@2_10,1405@2,Rosalynn Carter-Jimmy Carter,t,1405@2_37-1405@2_10,27
23394@54_10,23394@54_0,23394@54,Mary Todd Lincoln-Abraham Lincoln,t,23394@54_10-23394@54_0,29850
119142@0_21,119142@0_2,119142@0,Bill Clinton-Hillary Rodham Clinton,t,119142@0_21-119142@0_2,34053
48629@18_26,48629@18_22,48629@18,Akhenaten-Nefertiti,t,48629@18_26-48629@18_22,46685
142799@14_31,142799@14_28,142799@14,Richard Burton-Elizabeth Taylor,t,142799@14_31-142799@14_28,17171
73607@25_19,73607@25_6,73607@25,Jemima Khan-Imran Khan,t,73607@25_19-73607@25_6,33388
103534@7_4,103534@7_15,103534@7,Silda Wall Spitzer-Eliot Spitzer,t,103534@7_4-103534@7_15,11260
93681@30_26,93681@30_6,93681@30,Peyton Sawyer-Lucas Scott,t,93681@30_26-93681@30_6,10685
33100@57_1,33100@57_7,33100@57,Nancy Pelosi-Paul Pelosi,t,33100@57_1-33100@57_7,61832
99711@5_23,99711@5_44,99711@5,Meg Ryan-Dennis Quaid,t,99711@5_23-99711@5_44,36673
142140@45_2,142140@45_26,142140@45,Michael Palka-Michelle Madhok,t,142140@45_2-142140@45_26,55752
142622@35_40,142622@35_57,142622@35,Joice Mujuru-Solomon Mujuru,t,142622@35_40-142622@35_57,56098
56584@22_8,56584@22_2,56584@22,Keeley Hawes-Matthew Macfadyen,t,56584@22_8-56584@22_2,4112
61584@1_0,61584@1_10,61584@1,Niki Tsongas-Paul Tsongas,t,61584@1_0-61584@1_10,29753
78039@3_36,78039@3_46,78039@3,Anne Wojcicki-Sergey Brin,t,78039@3_36-78039@3_46,32372
87699@33_15,87699@33_18,87699@33,Brad Pitt-Jennifer Aniston,t,87699@33_15-87699@33_18,35200
89851@1_8,89851@1_37,89851@1,Hillary Rodham Clinton-Bill Clinton,t,89851@1_8-89851@1_37,38156
46474@6_16,46474@6_22,46474@6,Ruth Harkin-Tom Harkin,t,46474@6_16-46474@6_22,62012
93511@0_1,93511@0_25,93511@0,Hillary Rodham Clinton-Bill Clinton,t,93511@0_1-93511@0_25,10238
132371@5_1,132371@5_5,132371@5,Hillary Rodham Clinton-Bill Clinton,t,132371@5_1-132371@5_5,16246
149213@3_6,149213@3_10,149213@3,Bill Clinton-Hillary Rodham Clinton,t,149213@3_6-149213@3_10,58471
148326@22_23,148326@22_37,148326@22,Barack Obama-Michelle Obama,t,148326@22_23-148326@22_37,74962
126687@3_15,126687@3_9,126687@3,Brett Favre-Deanna Favre,t,126687@3_15-126687@3_9,54449
93681@30_6,93681@30_26,93681@30,Lucas Scott-Peyton Sawyer,t,93681@30_6-93681@30_26,10618
146857@2_5,146857@2_9,146857@2,Bill Clinton-Hillary Rodham Clinton,t,146857@2_5-146857@2_9,42328
143079@10_27,143079@10_38,143079@10,Robin Wright Penn-Sean Penn,t,143079@10_27-143079@10_38,23967
46878@6_19,46878@6_16,46878@6,Hillary Rodham Clinton-Bill Clinton,t,46878@6_19-46878@6_16,46184
106443@11_14,106443@11_8,106443@11,Michelle Paige Paterson-David Paterson,t,106443@11_14-106443@11_8,36067
135549@28_16,135549@28_5,135549@28,Michelle Obama-Barack Obama,t,135549@28_16-135549@28_5,41724
33268@15_11,33268@15_16,33268@15,Niki Tsongas-Paul Tsongas,t,33268@15_11-33268@15_16,2016
119261@8_14,119261@8_19,119261@8,Elizabeth Taylor-John Warner,t,119261@8_14-119261@8_19,55944
136654@3_33,136654@3_12,136654@3,Cindy McCain-John McCain,t,136654@3_33-136654@3_12,19493
76928@1_18,76928@1_5,76928@1,Bill Clinton-Hillary Rodham Clinton,t,76928@1_18-76928@1_5,49323
98134@25_1,98134@25_32,98134@25,Anne Holton-Tim Kaine,t,98134@25_1-98134@25_32,50020
17305@1_18,17305@1_45,17305@1,Hillary Rodham Clinton-Bill Clinton,t,17305@1_18-17305@1_45,61700
58566@0_0,58566@0_15,58566@0,Pattie Boyd-George Harrison,t,58566@0_0-58566@0_15,65515
131792@107_24,131792@107_17,131792@107,John McCain-Cindy McCain,t,131792@107_24-131792@107_17,53572
15241@20_3,15241@20_23,15241@20,Esther Hicks-Jerry Hicks,t,15241@20_3-15241@20_23,27448
154431@2_16,154431@2_2,154431@2,Sonny Bono-Mary Bono Mack,t,154431@2_16-154431@2_2,22972
66449@20_9,66449@20_6,66449@20,Mary Matalin-James Carville,t,66449@20_9-66449@20_6,66389
107385@8_5,107385@8_2,107385@8,Tom Cruise-Nicole Kidman,t,107385@8_5-107385@8_2,14628
141290@0_2,141290@0_25,141290@0,Meg Ryan-Dennis Quaid,t,141290@0_2-141290@0_25,55348
124351@50_82,124351@50_10,124351@50,Emma Thomas-Christopher Nolan,t,124351@50_82-124351@50_10,17821
47550@27_44,47550@27_40,47550@27,Felicity Huffman-William H. Macy,t,47550@27_44-47550@27_40,45887
32766@56_13,32766@56_0,32766@56,Phil Bronstein-Sharon Stone,t,32766@56_13-32766@56_0,46153
132638@7_22,132638@7_35,132638@7,Michelle Obama-Barack Obama,t,132638@7_22-132638@7_35,56006
15084@0_15,15084@0_18,15084@0,Virginia Madsen-Danny Huston,t,15084@0_15-15084@0_18,59265
38385@27_9,38385@27_22,38385@27,Judd Apatow-Leslie Mann,t,38385@27_9-38385@27_22,33736
70309@30_10,70309@30_6,70309@30,Paul Tsongas-Niki Tsongas,t,70309@30_10-70309@30_6,66411
1387@16_61,1387@16_68,1387@16,Bill Clinton-Hillary Rodham Clinton,t,1387@16_61-1387@16_68,27338
90473@1_21,90473@1_49,90473@1,Michelle Obama-Barack Obama,t,90473@1_21-90473@1_49,65304
8819@23_25,8819@23_30,8819@23,Padma Lakshmi-Salman Rushdie,t,8819@23_25-8819@23_30,2768
136087@0_36,136087@0_10,136087@0,Sarah Palin-Todd Palin,t,136087@0_36-136087@0_10,39840
103426@5_20,103426@5_9,103426@5,Benazir Bhutto-Asif Ali Zardari,t,103426@5_20-103426@5_9,65892
97090@22_19,97090@22_6,97090@22,Carla Bruni-Nicolas Sarkozy,t,97090@22_19-97090@22_6,68983
21069@47_5,21069@47_2,21069@47,Dean McDermott-Tori Spelling,t,21069@47_5-21069@47_2,28040
70999@9_12,70999@9_17,70999@9,Pattie Boyd-George Harrison,t,70999@9_12-70999@9_17,29364
72297@21_14,72297@21_17,72297@21,Anthony Hopkins-Stella Arroyave,t,72297@21_14-72297@21_17,10353
34215@40_105,34215@40_20,34215@40,Jack Norworth-Nora Bayes,t,34215@40_105-34215@40_20,25740
148797@49_26,148797@49_67,148797@49,Elton John-David Furnish,t,148797@49_26-148797@49_67,18720
34215@40_20,34215@40_105,34215@40,Nora Bayes-Jack Norworth,t,34215@40_20-34215@40_105,24471
136654@85_21,136654@85_28,136654@85,Michelle Obama-Barack Obama,t,136654@85_21-136654@85_28,74650
46474@0_6,46474@0_40,46474@0,Bill Clinton-Hillary Rodham Clinton,t,46474@0_6-46474@0_40,30032
153048@0_2,153048@0_19,153048@0,Bill Clinton-Hillary Rodham Clinton,t,153048@0_2-153048@0_19,39606
132688@7_22,132688@7_35,132688@7,Michelle Obama-Barack Obama,t,132688@7_22-132688@7_35,74802
3704@0_0,3704@0_37,3704@0,Carlo Ponti-Sophia Loren,t,3704@0_0-3704@0_37,27698
140913@43_11,140913@43_1,140913@43,Todd Palin-Sarah Palin,t,140913@43_11-140913@43_1,38891
99766@43_4,99766@43_16,99766@43,Hillary Rodham Clinton-Bill Clinton,t,99766@43_4-99766@43_16,51168
1938@37_47,1938@37_5,1938@37,William Heelis-Beatrix Potter,t,1938@37_47-1938@37_5,2410
136108@0_36,136108@0_10,136108@0,Sarah Palin-Todd Palin,t,136108@0_36-136108@0_10,16905
154024@0_5,154024@0_2,154024@0,Rhea Perlman-Danny DeVito,t,154024@0_5-154024@0_2,19561
73149@13_1,73149@13_15,73149@13,Barack Obama-Michelle Obama,t,73149@13_1-73149@13_15,48139
145465@33_48,145465@33_44,145465@33,Kate Winslet-Sam Mendes,t,145465@33_48-145465@33_44,42011
98481@18_9,98481@18_45,98481@18,Hillary Rodham Clinton-Bill Clinton,t,98481@18_9-98481@18_45,38416
25021@0_31,25021@0_22,25021@0,John Warner-Elizabeth Taylor,t,25021@0_31-25021@0_22,60601
69602@1_14,69602@1_22,69602@1,Pattie Boyd-George Harrison,t,69602@1_14-69602@1_22,10250
94925@3_14,94925@3_21,94925@3,Carla Bruni-Nicolas Sarkozy,t,94925@3_14-94925@3_21,10106
124351@50_85,124351@50_82,124351@50,Christopher Nolan-Emma Thomas,t,124351@50_85-124351@50_82,17848
9092@68_2,9092@68_13,9092@68,Shah Jahan-Mumtaz Mahal,t,9092@68_2-9092@68_13,28607
143132@32_5,143132@32_8,143132@32,Nancy Reagan-Ronald Reagan,t,143132@32_5-143132@32_8,17458
71453@1_28,71453@1_25,71453@1,Sarah Jessica Parker-Matthew Broderick,t,71453@1_28-71453@1_25,30618
34215@40_86,34215@40_89,34215@40,Jean Kerr-Walter Kerr,t,34215@40_86-34215@40_89,25443
54841@13_14,54841@13_26,54841@13,Mariane Pearl-Daniel Pearl,t,54841@13_14-54841@13_26,30580
67707@3_19,67707@3_3,67707@3,Victor Gotbaum-Betsy Gotbaum,t,67707@3_19-67707@3_3,5747
145338@42_3,145338@42_14,145338@42,Barack Obama-Michelle Obama,t,145338@42_3-145338@42_14,22844
73800@30_24,73800@30_17,73800@30,Hillary Rodham Clinton-Bill Clinton,t,73800@30_24-73800@30_17,35859
115258@57_15,115258@57_0,115258@57,Bruce Jenner-Kris Jenner,t,115258@57_15-115258@57_0,35854
60817@35_43,60817@35_40,60817@35,Don Murphy-Susan Montford,t,60817@35_43-60817@35_40,36811
70210@0_41,70210@0_35,70210@0,Amy Madigan-Ed Harris,t,70210@0_41-70210@0_35,48651
38712@18_17,38712@18_4,38712@18,Leslie Mann-Judd Apatow,t,38712@18_17-38712@18_4,62203
94959@1_14,94959@1_21,94959@1,Carla Bruni-Nicolas Sarkozy,t,94959@1_14-94959@1_21,51824
78747@0_9,78747@0_16,78747@0,Noah Baumbach-Jennifer Jason Leigh,t,78747@0_9-78747@0_16,66081
